	diseaseId	diseaseName	diseaseType	diseaseClass	diseaseSemanticType	autism_subtype_broad	n_genes	is_autism	Degree_Centrality	Betweenness_Centrality	Degree
8901	C1856273	46,XY Gonadal Dysgenesis, Complete or Partial, DHH-Related	disease	C12;C13;C16;C19	Congenital Abnormality	Not Autism	1	False	0.000290838584585555	0.0	3
8902	C2751325	46,Xy Gonadal Dysgenesis, Partial, With Minifascicular Neuropathy	disease	C10;C12;C13;C16;C19	Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
8903	C3280215	HOLOPROSENCEPHALY 11	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8904	C3150819	RETINITIS PIGMENTOSA 56	disease		Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	0.0	4
8905	C4015343	MACULAR DYSTROPHY, VITELLIFORM, 5	disease		Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	0.0	4
8906	C1864851	Pigmented Nodular Adrenocortical Disease, Primary, 2	disease	C19	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8907	C0342288	Insulin-dependent diabetes mellitus secretory diarrhea syndrome	disease	C16;C18;C19;C20;C23	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8908	C1844663	ISLETS OF LANGERHANS, ABSENCE OF	phenotype		Finding	Not Autism	1	False	9.694619486185167e-05	0.0	1
8909	C1844830	CLEFT PALATE, X-LINKED	disease	C05;C07;C16	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8910	C1844862	Abruzzo Erickson syndrome	disease	C05;C07;C09;C10;C16;C23	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8911	C0410539	Craniodiaphyseal dysplasia	disease	C05;C16	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8912	C2675746	CRANIODIAPHYSEAL DYSPLASIA, AUTOSOMAL DOMINANT (disorder)	disease	C05;C16	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8913	C4540274	GALLOWAY-MOWAT SYNDROME 5	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8914	C3553349	COENZYME Q10 DEFICIENCY, PRIMARY, 6	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8915	C4225176	SPINAL MUSCULAR ATROPHY WITH CONGENITAL BONE FRACTURES 2	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8916	C3553449	PONTOCEREBELLAR HYPOPLASIA, TYPE 1B	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8917	C1864843	Combined Oxidative Phosphorylation Deficiency 2	disease	C05;C10;C16;C18;C23	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8918	C2750075	Chondrodysplasia, Megarbane-Dagher-Melki Type	disease	C05;C16;C19;C23;F03	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8919	C4225188	MEIER-GORLIN SYNDROME 6	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8920	C1857587	Orstavik Lindemann Solberg syndrome	disease	C04;C05;C07;C14;C16	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8921	C2931046	Heart defect, tongue hamartoma and polysyndactyly	disease	C04;C16	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8922	C3150127	BARDET-BIEDL SYNDROME 15	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8923	C2931355	Spastic paraplegia 3, autosomal dominant	disease	C10;C16	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8924	C3150972	NEUROPATHY, HEREDITARY SENSORY, TYPE ID	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8925	C1838103	MITOCHONDRIAL MYOPATHY AND SIDEROBLASTIC ANEMIA	disease	C05;C10;C14;C16;C18	Disease or Syndrome	Not Autism	2	False	0.0004847309743092584	0.00025071642241969856	5
8926	C3150802	MYOPATHY, LACTIC ACIDOSIS, AND SIDEROBLASTIC ANEMIA 2	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8927	C0749424	Thyroid Hurthle Cell Carcinoma	disease	C04;C19	Neoplastic Process	Not Autism	1	False	0.0	0.0	0
8928	C3150983	TREACHER COLLINS SYNDROME 2	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8929	C4225318	EPILEPSY, FAMILIAL TEMPORAL LOBE, 8	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8930	C4015285	CARDIAC CONDUCTION DISEASE WITH OR WITHOUT DILATED CARDIOMYOPATHY	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8931	C2932714	Pontocerebellar Hypoplasia Type 2	disease	C10;C16	Congenital Abnormality; Disease or Syndrome	Not Autism	5	False	0.0028114396509936984	0.00034811526296890953	29
8932	C3151140	PONTOCEREBELLAR HYPOPLASIA, TYPE 2D	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8933	C4015172	SIDEROBLASTIC ANEMIA WITH B-CELL IMMUNODEFICIENCY, PERIODIC FEVERS, AND DEVELOPMENTAL DELAY	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8934	C4310776	RETINITIS PIGMENTOSA AND ERYTHROCYTIC MICROCYTOSIS	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8935	C0432235	Cranioectodermal Dysplasia	disease	C05;C16;C17	Disease or Syndrome	Not Autism	5	False	0.002132816286960737	0.0007379786430392791	22
8936	C4310718	SHORT-RIB THORACIC DYSPLASIA 16 WITH OR WITHOUT POLYDACTYLY	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8937	C0268238	Triglyceride storage disease with ichthyosis	disease	C05;C10;C16;C17;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8938	C4310634	DYSTONIA, CHILDHOOD-ONSET, WITH OPTIC ATROPHY AND BASAL GANGLIA ABNORMALITIES	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8939	C4015242	RETINAL DYSTROPHY, JUVENILE CATARACTS, AND SHORT STATURE SYNDROME	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8940	C4540059	ENCEPHALOPATHY, PROGRESSIVE, EARLY-ONSET, WITH BRAIN ATROPHY AND SPASTICITY	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8941	C3275406	MENTAL RETARDATION, X-LINKED, SYNDROMIC, RAYMOND TYPE	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8942	C4225392	COENZYME Q10 DEFICIENCY, PRIMARY, 7	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8943	C3280240	MICROCEPHALY, EPILEPSY, AND DIABETES SYNDROME	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8944	C0795956	Chylomicron retention disease	disease	C06;C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8945	C4283894	MENTAL RETARDATION, X-LINKED 61	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8946	C3890591	NEPHRONOPHTHISIS 18	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8947	C1835828	Invasive Pneumococcal Disease, Recurrent Isolated, 1	disease	C01;C20	Disease or Syndrome	Not Autism	2	False	0.0003877847794474067	1.9968088802654755e-06	4
8948	C1843256	IRAK4 Deficiency	disease	C20	Disease or Syndrome	Not Autism	1	False	0.0006786233640329617	8.196820130531786e-06	7
8949	C4225238	PARKINSON DISEASE 22, AUTOSOMAL DOMINANT	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8950	C1847836	Oculocutaneous Albinism, Type IV	disease	C11;C16;C17;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8951	C0033817	Pseudomonas Infections	group	C01	Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	0.0	4
8952	C0854135	Pseudomonas aeruginosa infection	disease	C01	Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	0.0	4
8953	C1838263	Deafness, Autosomal Recessive 3	disease	C09;C10;C23	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8954	C0036503	Sebaceous Gland Neoplasms	group	C04;C17	Neoplastic Process	Not Autism	1	False	0.0	0.0	0
8955	C0268162	Pentosuria	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8956	C1843942	Mental Retardation, Autosomal Recessive 2	disease	C10;C23;F01;F03	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8957	C3553870	SECKEL SYNDROME 7	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8958	C3280120	BLEEDING DISORDER, PLATELET-TYPE, 11	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8959	C2673914	Anemia, Sideroblastic, Pyridoxine-Refractory, Autosomal Recessive	disease	C15	Disease or Syndrome	Not Autism	2	False	0.0006786233640329617	8.020366217123693e-05	7
8960	C4225155	ANEMIA, SIDEROBLASTIC, 3, PYRIDOXINE-REFRACTORY	disease		Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
8961	C4225178	SPASTICITY, CHILDHOOD-ONSET, WITH HYPERGLYCINEMIA	disease		Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
8962	C4539843	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 55	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8963	C1865286	MACROPHTHALMIA, COLOBOMATOUS, WITH MICROCORNEA	disease	C11;C16	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8964	C4225196	HYPOTONIA, INFANTILE, WITH PSYCHOMOTOR RETARDATION	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8965	C1849507	Uridine 5-Prime Monophosphate Hydrolase Deficiency, Hemolytic Anemia due to	disease	C15;C16	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8966	C0221355	Macrocephaly	disease	C05;C10;C16	Congenital Abnormality	Not Autism	2	False	0.0	0.0	0
8967	C1842577	JOUBERT SYNDROME 2	disease	C10;C11;C12;C13;C16	Disease or Syndrome	Not Autism	1	False	0.000290838584585555	2.0449114538453107e-07	3
8968	C1864148	MECKEL SYNDROME, TYPE 2	disease	C08;C09;C10;C12;C13;C16;C23	Disease or Syndrome	Not Autism	1	False	0.000290838584585555	2.0449114538453107e-07	3
8969	C3150900	METHYLMALONIC ACIDURIA, TRANSIENT, DUE TO TRANSCOBALAMIN RECEPTOR DEFECT	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8970	C4538630	MICROCEPHALY, SEIZURES, SPASTICITY, AND BRAIN CALCIFICATIONS	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8971	C2676770	Birk-Barel Mental Retardation Dysmorphism Syndrome	disease	C05;C10;C16;C23;F01;F03	Disease or Syndrome	Not Autism	1	False	0.0004847309743092584	0.0	5
8972	C3810160	SPASTIC PARAPLEGIA 72, AUTOSOMAL RECESSIVE	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8973	C3810161	SPASTIC PARAPLEGIA 72, AUTOSOMAL DOMINANT	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8974	C1970506	CILIARY DYSKINESIA, PRIMARY, 6	disease	C08;C09;C16	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8975	C4225239	DESANTO-SHINAWI SYNDROME	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8976	C4225431	CHROMOSOME 10p12-p11 DELETION SYNDROME	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8977	C1855346	MAST SYNDROME	disease	C10;C16;F03	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8978	C0014067	Occipital Encephalocele	disease	C10;C16;C23	Congenital Abnormality	Not Autism	1	False	0.00019389238972370335	1.0966396687449072e-06	2
8979	C1839988	Ichthyosis follicularis atrichia photophobia syndrome	disease	C10;C11;C16;C17;C23	Disease or Syndrome	Not Autism	1	False	0.0004847309743092584	0.0	5
8980	C2609071	Olmsted syndrome	disease		Disease or Syndrome	Not Autism	2	False	0.0008725157537566651	0.0006905035461238516	9
8981	C3502469	Brain Anomalies, Retardation, Ectodermal Dysplasia, Skeletal Malformations, Hirschsprung Disease, Ear-Eye Anomalies, Cleft Palate-Cryptorchidism, And Kidney Dysplasia-Hypoplasia	disease	C06;C10;C16;C17;C23;F01;F03	Disease or Syndrome	Not Autism	1	False	0.0004847309743092584	0.0	5
8982	C3806745	PALMOPLANTAR KERATODERMA, MUTILATING, WITH PERIORIFICIAL KERATOTIC PLAQUES, X-LINKED	disease		Disease or Syndrome	Not Autism	1	False	0.0004847309743092584	0.0	5
8983	C3809543	CILIARY DYSKINESIA, PRIMARY, 22	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8984	C1866029	Keratosis Linearis with Ichthyosis Congenita and Sclerosing Keratoderma	disease	C16;C17	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8985	C0032915	Preexcitation Syndrome	disease	C14	Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	0.0	4
8986	C0043202	Wolff-Parkinson-White Syndrome	disease	C14;C16	Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	0.0	4
8987	C0264897	Accessory Atrioventricular Bundle (disorder)	phenotype	C23	Pathologic Function	Not Autism	1	False	0.0003877847794474067	0.0	4
8988	C1833236	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 6 (disorder)	disease	C14;C16	Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	0.0	4
8989	C1849813	Glycogen Storage Disease of Heart, Lethal Congenital	disease	C14;C16;C18	Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	0.0	4
8990	C4225174	MYELOPROLIFERATIVE/LYMPHOPROLIFERATIVE NEOPLASMS, FAMILIAL (MULTIPLE TYPES), SUSCEPTIBILITY TO	phenotype		Finding	Not Autism	1	False	0.0	0.0	0
8991	C1857750	DEAFNESS, AUTOSOMAL RECESSIVE 66	disease	C09;C10;C23	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8992	C4015542	NEPHRONOPHTHISIS 19	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8993	C4479344	SCLEROSING CHOLANGITIS, NEONATAL	disease		Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
8994	C3888355	DEAFNESS, AUTOSOMAL RECESSIVE 93	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8995	C4225170	LEUKODYSTROPHY, HYPOMYELINATING, 13	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8996	C3809522	INFANTILE LIVER FAILURE SYNDROME 1	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8997	C3280906	JOUBERT SYNDROME 16	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
8998	C4310780	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 23	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
8999	C3554439	ALAZAMI SYNDROME	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
9000	C3541319	SHORT STATURE, OPTIC NERVE ATROPHY, AND PELGER-HUET ANOMALY	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
9001	C3809651	INFANTILE LIVER FAILURE SYNDROME 2	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
9002	C4225379	LIPOYLTRANSFERASE 1 DEFICIENCY	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
9003	C3809356	MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 3	disease		Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
9004	C4310724	SHORT-RIB THORACIC DYSPLASIA 15 WITH POLYDACTYLY	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
9005	C4479520	INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES, SEIZURES, AND DISTAL LIMB ANOMALIES	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
9006	C4015728	NEUROLOGIC, ENDOCRINE, AND PANCREATIC DISEASE, MULTISYSTEM, INFANTILE-ONSET	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
9007	C3553607	MITOCHONDRIAL PYRUVATE CARRIER DEFICIENCY	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
9008	C4540342	JOUBERT SYNDROME 32	disease		Disease or Syndrome	Not Autism	1	False	0.00058167716917111	1.4794009784305213e-05	6
9009	C1291512	Beta-Ureidopropionase Deficiency	disease	C10;C16;C18	Disease or Syndrome	Not Autism	1	False	0.0006786233640329617	0.0	7
9010	C3280452	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 12	disease		Disease or Syndrome	Not Autism	1	False	0.00058167716917111	3.060154690072822e-07	6
9011	C4015519	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 28	disease		Disease or Syndrome	Not Autism	1	False	0.00058167716917111	3.060154690072822e-07	6
9012	C3554656	DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE 5	disease		Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
9013	C3808802	DYSKERATOSIS CONGENITA, AUTOSOMAL DOMINANT 4	disease		Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
9014	C4225346	PULMONARY FIBROSIS AND/OR BONE MARROW FAILURE, TELOMERE-RELATED, 3	disease		Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
9015	C3808977	CEREBELLAR ATAXIA, MENTAL RETARDATION, AND DYSEQUILIBRIUM SYNDROME 4	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
9016	C0024814	Marinesco-Sjogren syndrome	disease	C10;C16	Disease or Syndrome	Not Autism	2	False	0.0007755695588948134	0.001040089610843837	8
9017	C4479410	MUSCULAR DYSTROPHY, CONGENITAL, WITH CATARACTS AND INTELLECTUAL DISABILITY	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
9018	C4225167	SPLIT-FOOT MALFORMATION WITH MESOAXIAL POLYDACTYLY	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
9019	C3151204	CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 16	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
9020	C0274869	Toxic effect of heavy metal	disease	C25	Injury or Poisoning	Not Autism	1	False	0.0	0.0	0
9021	C2750798	Polymicrogyria With Optic Nerve Hypoplasia	disease	C10;C16	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
9022	C0282492	Sneddon Syndrome	disease	C10;C14;C17	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
9023	C3887654	POLYARTERITIS NODOSA, CHILDHOOD-ONSET	disease		Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
9024	C0003635	Apraxias	group	C10;C23;F01	Mental or Behavioral Dysfunction	Not Autism	2	False	0.0016480853126514784	1.3499356447789088e-05	17
9025	C0234526	Ideational Apraxia	disease	C10;C23;F01	Mental or Behavioral Dysfunction	Not Autism	2	False	0.0016480853126514784	1.3499356447789088e-05	17
9026	C0234527	Apraxia, Motor	phenotype	C10;C23;F01	Pathologic Function	Not Autism	2	False	0.0016480853126514784	1.3499356447789088e-05	17
9027	C0234529	Dressing Apraxia	disease	C10;C23;F01	Mental or Behavioral Dysfunction	Not Autism	2	False	0.0016480853126514784	1.3499356447789088e-05	17
9028	C0264611	Apraxia of Phonation	disease	C10;C23;F01	Disease or Syndrome	Not Autism	2	False	0.0016480853126514784	1.3499356447789088e-05	17
9029	C0349391	Apraxia, Verbal	disease	C10;C23;F01	Mental or Behavioral Dysfunction	Not Autism	2	False	0.0016480853126514784	1.3499356447789088e-05	17
9030	C0422892	Apraxia, Gestural	disease	C10;C23;F01	Mental or Behavioral Dysfunction	Not Autism	2	False	0.0016480853126514784	1.3499356447789088e-05	17
9031	C0454608	Apraxia, Oral	disease	C10;C23;F01	Mental or Behavioral Dysfunction	Not Autism	2	False	0.0016480853126514784	1.3499356447789088e-05	17
9032	C0750927	Apraxia, Developmental Verbal	disease	C10;C23;F01	Mental or Behavioral Dysfunction	Not Autism	2	False	0.0016480853126514784	1.3499356447789088e-05	17
9033	C0750928	Apraxia, Facial-Oral	disease	C10;C23;F01	Mental or Behavioral Dysfunction	Not Autism	2	False	0.0016480853126514784	1.3499356447789088e-05	17
9034	C3495144	Apraxia, Articulatory	disease	C10;C23;F01	Mental or Behavioral Dysfunction	Not Autism	2	False	0.0016480853126514784	1.3499356447789088e-05	17
9035	C4310833	INTELLECTUAL DEVELOPMENTAL DISORDER WITH PERSISTENCE OF FETAL HEMOGLOBIN	disease		Disease or Syndrome	Not Autism	1	False	0.0010664081434803685	0.0	11
9036	C0520757	Delayed Emergence from Anesthesia	phenotype	C23	Finding	Not Autism	2	False	9.694619486185167e-05	0.0	1
9037	C4042763	Postoperative Residual Curarization	phenotype	C23	Pathologic Function	Not Autism	2	False	9.694619486185167e-05	0.0	1
9038	C4015050	DEAFNESS, AUTOSOMAL RECESSIVE 103	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
9039	C2676023	Hypercarotenemia And Vitamin A Deficiency, Autosomal Dominant	disease	C18	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
9040	C2676024	CAROTENOIDS, PLASMA LEVEL OF, QUANTITATIVE TRAIT LOCUS 1	phenotype		Finding	Not Autism	1	False	9.694619486185167e-05	0.0	1
9041	C0007001	Carbohydrate Metabolism, Inborn Errors	group	C16;C18	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
9042	C1846784	Deafness, Autosomal Recessive 30	disease	C09;C10;C23	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
9043	C3553932	DEAFNESS, AUTOSOMAL RECESSIVE 98	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
9044	C1849718	POPLITEAL PTERYGIUM SYNDROME, LETHAL TYPE	disease	C05;C07;C11;C16	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
9045	C0018193	Granuloma, Foreign-Body	phenotype	C23;C26	Pathologic Function	Not Autism	1	False	0.000290838584585555	0.0	3
9046	C4310787	CHOREA, CHILDHOOD-ONSET, WITH PSYCHOMOTOR RETARDATION	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
9047	C1864872	Spondyloepimetaphyseal dysplasia, Genevieve type	disease	C05;C10;C16;C17;C23;F01;F03	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
9048	C2677608	Thrombocytopenia 4	disease	C15	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
9049	C1842197	Charcot-Marie-Tooth Disease, Recessive Intermediate A	disease	C10;C16	Disease or Syndrome	Not Autism	1	False	0.0004847309743092584	0.0	5
9050	C1842983	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2K	disease	C10;C16	Disease or Syndrome	Not Autism	2	False	0.0004847309743092584	0.0	5
9051	C1842984	Charcot-Marie-Tooth Disease, Autosomal Dominant, Type 2k	disease	C10;C16	Disease or Syndrome	Not Autism	1	False	0.0004847309743092584	0.0	5
9052	C1843173	Charcot-Marie-Tooth disease, Type 2H	disease	C10;C16	Disease or Syndrome	Not Autism	1	False	0.0004847309743092584	0.0	5
9053	C1843183	Charcot-Marie-Tooth disease, Type 4A, axonal form	disease	C10;C16	Disease or Syndrome	Not Autism	2	False	0.0007755695588948134	0.0007748045629134156	8
9054	C1859198	CHARCOT-MARIE-TOOTH DISEASE, TYPE 4A (disorder)	disease	C10;C16	Disease or Syndrome	Not Autism	1	False	0.0004847309743092584	0.0	5
9055	C2752007	Congenital Disorder of Glycosylation, Type Io	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
9056	C1841989	Glomerulonephritis sparse hair telangiectases	disease	C12;C13;C14;C17;C20;C23	Disease or Syndrome	Not Autism	1	False	0.00019389238972370335	0.0	2
